customer_id,method,ground_truth_article_id,candidate_pool_size,top_10_recommendations,recommendation_count,top_10_all_inside_candidate_pool,top_10_contains_training_items,svd_scoreable_candidate_count,svd_unscoreable_candidate_count 
c5b842d98fd6154e7adf025276860f5a8b2b3d4fa0ce14368fda09778fc494a7,svd_matrix_factorisation,0889036004,100,"[{""rank"": 1, ""article_id"": ""0573085005"", ""score"": 0.021887, ""product_type_name"": ""Trousers"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Dark Blue"", ""graphical_appearance_name"": ""Denim"", ""garment_group_name"": ""Trousers""}, {""rank"": 2, ""article_id"": ""0254940026"", ""score"": 0.007874, ""product_type_name"": ""Trousers"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Treatment"", ""garment_group_name"": ""Trousers""}, {""rank"": 3, ""article_id"": ""0745477002"", ""score"": 0.007249, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Dark Blue"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Dresses Ladies""}, {""rank"": 4, ""article_id"": ""0806388010"", ""score"": 0.003564, ""product_type_name"": ""T-shirt"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Light Purple"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Basic""}, {""rank"": 5, ""article_id"": ""0651242003"", ""score"": 0.003427, ""product_type_name"": ""Shorts"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Grey"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 6, ""article_id"": ""0589556001"", ""score"": 0.003319, ""product_type_name"": ""Shorts"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Denim"", ""garment_group_name"": ""Shorts""}, {""rank"": 7, ""article_id"": ""0654100005"", ""score"": 0.002902, ""product_type_name"": ""Necklace"", ""product_group_name"": ""Accessories"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Accessories""}, {""rank"": 8, ""article_id"": ""0813406002"", ""score"": 0.002846, ""product_type_name"": ""Bag"", ""product_group_name"": ""Accessories"", ""colour_group_name"": ""Dark Orange"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Accessories""}, {""rank"": 9, ""article_id"": ""0675319001"", ""score"": 0.001944, ""product_type_name"": ""Blazer"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Grey"", ""graphical_appearance_name"": ""Other structure"", ""garment_group_name"": ""Dressed""}, {""rank"": 10, ""article_id"": ""0534181009"", ""score"": 0.001695, ""product_type_name"": ""Coat"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Dark Blue"", ""graphical_appearance_name"": ""Check"", ""garment_group_name"": ""Outdoor""}]",10,True,False,100,0
d4ba6d63c83e169b38f12166838eed580fd0c64a4ecc15bafa1b436406ada744,svd_matrix_factorisation,0880333004,100,"[{""rank"": 1, ""article_id"": ""0747198001"", ""score"": 0.016291, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Red"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Dresses Ladies""}, {""rank"": 2, ""article_id"": ""0681180009"", ""score"": 0.009854, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""White"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Dresses Ladies""}, {""rank"": 3, ""article_id"": ""0753816007"", ""score"": 0.009438, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Dresses Ladies""}, {""rank"": 4, ""article_id"": ""0586896029"", ""score"": 0.009416, ""product_type_name"": ""Swimwear bottom"", ""product_group_name"": ""Swimwear"", ""colour_group_name"": ""Blue"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Swimwear""}, {""rank"": 5, ""article_id"": ""0689811002"", ""score"": 0.00752, ""product_type_name"": ""Top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""White"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 6, ""article_id"": ""0559601010"", ""score"": 0.005361, ""product_type_name"": ""Swimwear bottom"", ""product_group_name"": ""Swimwear"", ""colour_group_name"": ""White"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Swimwear""}, {""rank"": 7, ""article_id"": ""0808025001"", ""score"": 0.005231, ""product_type_name"": ""Wedge"", ""product_group_name"": ""Shoes"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Shoes""}, {""rank"": 8, ""article_id"": ""0677845008"", ""score"": 0.00408, ""product_type_name"": ""Trousers"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Blue"", ""graphical_appearance_name"": ""Application/3D"", ""garment_group_name"": ""Trousers""}, {""rank"": 9, ""article_id"": ""0744893003"", ""score"": 0.003488, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Dresses Ladies""}, {""rank"": 10, ""article_id"": ""0816612001"", ""score"": 0.003361, ""product_type_name"": ""Underwear bottom"", ""product_group_name"": ""Underwear"", ""colour_group_name"": ""Light Pink"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Under-, Nightwear""}]",10,True,False,100,0
d79df74dbe00f5d3a43b76601f0b0fff0e69457eebfdc3569fdea8b5c9fe0678,svd_matrix_factorisation,0898439001,100,"[{""rank"": 1, ""article_id"": ""0721990004"", ""score"": 0.011862, ""product_type_name"": ""Swimwear bottom"", ""product_group_name"": ""Swimwear"", ""colour_group_name"": ""Dark Red"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Swimwear""}, {""rank"": 2, ""article_id"": ""0660599004"", ""score"": 0.011483, ""product_type_name"": ""Cardigan"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Dark Blue"", ""graphical_appearance_name"": ""Melange"", ""garment_group_name"": ""Knitwear""}, {""rank"": 3, ""article_id"": ""0708352001"", ""score"": 0.007139, ""product_type_name"": ""Top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 4, ""article_id"": ""0784485003"", ""score"": 0.002425, ""product_type_name"": ""Blouse"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Yellowish Brown"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Blouses""}, {""rank"": 5, ""article_id"": ""0700329002"", ""score"": 0.002107, ""product_type_name"": ""Bra"", ""product_group_name"": ""Underwear"", ""colour_group_name"": ""White"", ""graphical_appearance_name"": ""Lace"", ""garment_group_name"": ""Under-, Nightwear""}, {""rank"": 6, ""article_id"": ""0686028001"", ""score"": 0.00204, ""product_type_name"": ""Boots"", ""product_group_name"": ""Shoes"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Shoes""}, {""rank"": 7, ""article_id"": ""0635049004"", ""score"": 0.00179, ""product_type_name"": ""Blouse"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""White"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Blouses""}, {""rank"": 8, ""article_id"": ""0679525004"", ""score"": 0.001419, ""product_type_name"": ""Hoodie"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Dark Blue"", ""graphical_appearance_name"": ""Colour blocking"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 9, ""article_id"": ""0743223003"", ""score"": 0.00133, ""product_type_name"": ""Vest top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Red"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Blouses""}, {""rank"": 10, ""article_id"": ""0819462002"", ""score"": 0.001282, ""product_type_name"": ""Leggings/Tights"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Glittering/Metallic"", ""garment_group_name"": ""Trousers""}]",10,True,False,100,0
599c91744790e93f010ce5e1eea6d1c422f0bcf1e3bd2cb132636c8766cfdfa4,svd_matrix_factorisation,0878080002,100,"[{""rank"": 1, ""article_id"": ""0783440002"", ""score"": 0.00858, ""product_type_name"": ""Underwear bottom"", ""product_group_name"": ""Underwear"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Under-, Nightwear""}, {""rank"": 2, ""article_id"": ""0734282003"", ""score"": 0.006416, ""product_type_name"": ""Skirt"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Stripe"", ""garment_group_name"": ""Skirts""}, {""rank"": 3, ""article_id"": ""0693340001"", ""score"": 0.003097, ""product_type_name"": ""Trousers"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Special Offers""}, {""rank"": 4, ""article_id"": ""0854384001"", ""score"": 0.003069, ""product_type_name"": ""Underwear bottom"", ""product_group_name"": ""Underwear"", ""colour_group_name"": ""White"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Under-, Nightwear""}, {""rank"": 5, ""article_id"": ""0640174001"", ""score"": 0.002217, ""product_type_name"": ""Sweater"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Light Beige"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Knitwear""}, {""rank"": 6, ""article_id"": ""0663034003"", ""score"": 0.002006, ""product_type_name"": ""Sweater"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Light Orange"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Knitwear""}, {""rank"": 7, ""article_id"": ""0799410003"", ""score"": 0.002001, ""product_type_name"": ""Swimwear bottom"", ""product_group_name"": ""Swimwear"", ""colour_group_name"": ""Dark Orange"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Swimwear""}, {""rank"": 8, ""article_id"": ""0833993001"", ""score"": 0.001596, ""product_type_name"": ""Earring"", ""product_group_name"": ""Accessories"", ""colour_group_name"": ""Gold"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Accessories""}, {""rank"": 9, ""article_id"": ""0640675003"", ""score"": 0.001554, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""White"", ""graphical_appearance_name"": ""Embroidery"", ""garment_group_name"": ""Dresses Ladies""}, {""rank"": 10, ""article_id"": ""0797526001"", ""score"": 0.001329, ""product_type_name"": ""Bra"", ""product_group_name"": ""Underwear"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Under-, Nightwear""}]",10,True,False,100,0
65c3d816e9306550bfb77988f6096a202b50db921a415205d27206da0e87c721,svd_matrix_factorisation,0810825003,100,"[{""rank"": 1, ""article_id"": ""0810825003"", ""score"": 0.006984, ""product_type_name"": ""Bra"", ""product_group_name"": ""Underwear"", ""colour_group_name"": ""Pink"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Under-, Nightwear""}, {""rank"": 2, ""article_id"": ""0707215001"", ""score"": 0.002613, ""product_type_name"": ""Bag"", ""product_group_name"": ""Accessories"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Accessories""}, {""rank"": 3, ""article_id"": ""0709987008"", ""score"": 0.002379, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Dark Green"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Dresses Ladies""}, {""rank"": 4, ""article_id"": ""0581298001"", ""score"": 0.002019, ""product_type_name"": ""Flip flop"", ""product_group_name"": ""Shoes"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Shoes""}, {""rank"": 5, ""article_id"": ""0631488004"", ""score"": 0.001338, ""product_type_name"": ""Underwear bottom"", ""product_group_name"": ""Underwear"", ""colour_group_name"": ""White"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Under-, Nightwear""}, {""rank"": 6, ""article_id"": ""0777714002"", ""score"": 0.000893, ""product_type_name"": ""Skirt"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Other structure"", ""garment_group_name"": ""Skirts""}, {""rank"": 7, ""article_id"": ""0831302004"", ""score"": 0.000596, ""product_type_name"": ""Skirt"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Light Green"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Trousers""}, {""rank"": 8, ""article_id"": ""0825086002"", ""score"": 0.000423, ""product_type_name"": ""Vest top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Knitwear""}, {""rank"": 9, ""article_id"": ""0829045004"", ""score"": 0.000405, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Dresses Ladies""}, {""rank"": 10, ""article_id"": ""0724567003"", ""score"": 0.000378, ""product_type_name"": ""Pyjama set"", ""product_group_name"": ""Nightwear"", ""colour_group_name"": ""Yellow"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Under-, Nightwear""}]",10,True,False,100,0
6dc6d1a2ae5dcaa341eaffab7ea0d8c2b6a6f9167dd6aa5215acf47673c74480,svd_matrix_factorisation,0878097001,100,"[{""rank"": 1, ""article_id"": ""0664074001"", ""score"": 0.002961, ""product_type_name"": ""Top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 2, ""article_id"": ""0757286005"", ""score"": 0.000422, ""product_type_name"": ""T-shirt"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Pink"", ""graphical_appearance_name"": ""Melange"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 3, ""article_id"": ""0793137007"", ""score"": 0.000364, ""product_type_name"": ""Cardigan"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Light Grey"", ""graphical_appearance_name"": ""Melange"", ""garment_group_name"": ""Knitwear""}, {""rank"": 4, ""article_id"": ""0599719003"", ""score"": 0.000305, ""product_type_name"": ""Skirt"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Dark Blue"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Shorts""}, {""rank"": 5, ""article_id"": ""0659132001"", ""score"": 0.00029, ""product_type_name"": ""T-shirt"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 6, ""article_id"": ""0635888001"", ""score"": 0.000274, ""product_type_name"": ""T-shirt"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Basic""}, {""rank"": 7, ""article_id"": ""0739363003"", ""score"": 0.000262, ""product_type_name"": ""Bra"", ""product_group_name"": ""Underwear"", ""colour_group_name"": ""Dark Red"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Under-, Nightwear""}, {""rank"": 8, ""article_id"": ""0879287001"", ""score"": 0.000226, ""product_type_name"": ""Vest top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 9, ""article_id"": ""0719239001"", ""score"": 0.000196, ""product_type_name"": ""Jumpsuit/Playsuit"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Unknown""}, {""rank"": 10, ""article_id"": ""0774224002"", ""score"": 0.000179, ""product_type_name"": ""Bra"", ""product_group_name"": ""Underwear"", ""colour_group_name"": ""Dark Red"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Under-, Nightwear""}]",10,True,False,100,0
983de77d0079b8ce76d08f8b07f179c49a7cf0c8c47d89a27973cfdac2d70870,svd_matrix_factorisation,0845700001,100,"[{""rank"": 1, ""article_id"": ""0658030005"", ""score"": 0.005014, ""product_type_name"": ""Trousers"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Blue"", ""graphical_appearance_name"": ""Denim"", ""garment_group_name"": ""Trousers Denim""}, {""rank"": 2, ""article_id"": ""0832253002"", ""score"": 0.003153, ""product_type_name"": ""Trousers"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Yellowish Brown"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Trousers""}, {""rank"": 3, ""article_id"": ""0749084001"", ""score"": 0.001483, ""product_type_name"": ""Blouse"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Blouses""}, {""rank"": 4, ""article_id"": ""0658495001"", ""score"": 0.001402, ""product_type_name"": ""Boots"", ""product_group_name"": ""Shoes"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Shoes""}, {""rank"": 5, ""article_id"": ""0846115002"", ""score"": 0.001148, ""product_type_name"": ""Blazer"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Green"", ""graphical_appearance_name"": ""Check"", ""garment_group_name"": ""Dressed""}, {""rank"": 6, ""article_id"": ""0706088001"", ""score"": 0.001083, ""product_type_name"": ""Top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Placement print"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 7, ""article_id"": ""0805000003"", ""score"": 0.000997, ""product_type_name"": ""Hoodie"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Light Grey"", ""graphical_appearance_name"": ""Melange"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 8, ""article_id"": ""0889663001"", ""score"": 0.000894, ""product_type_name"": ""Heeled sandals"", ""product_group_name"": ""Shoes"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Shoes""}, {""rank"": 9, ""article_id"": ""0716947001"", ""score"": 0.000829, ""product_type_name"": ""Trousers"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Greenish Khaki"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Trousers""}, {""rank"": 10, ""article_id"": ""0829432001"", ""score"": 0.000808, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Red"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Dresses Ladies""}]",10,True,False,100,0
ad2d18184880d87e8eb1aabcc3587d93c1324065172b9ed371af83f171183847,svd_matrix_factorisation,0936012001,100,"[{""rank"": 1, ""article_id"": ""0573085028"", ""score"": 0.02078, ""product_type_name"": ""Trousers"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Trousers""}, {""rank"": 2, ""article_id"": ""0599580020"", ""score"": 0.007006, ""product_type_name"": ""Swimwear bottom"", ""product_group_name"": ""Swimwear"", ""colour_group_name"": ""Red"", ""graphical_appearance_name"": ""Other structure"", ""garment_group_name"": ""Swimwear""}, {""rank"": 3, ""article_id"": ""0519583035"", ""score"": 0.002958, ""product_type_name"": ""Trousers"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Light Blue"", ""graphical_appearance_name"": ""Denim"", ""garment_group_name"": ""Trousers Denim""}, {""rank"": 4, ""article_id"": ""0649437010"", ""score"": 0.002651, ""product_type_name"": ""Pyjama set"", ""product_group_name"": ""Nightwear"", ""colour_group_name"": ""Light Grey"", ""graphical_appearance_name"": ""Front print"", ""garment_group_name"": ""Under-, Nightwear""}, {""rank"": 5, ""article_id"": ""0867969002"", ""score"": 0.001925, ""product_type_name"": ""Unknown"", ""product_group_name"": ""Unknown"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Denim"", ""garment_group_name"": ""Trousers Denim""}, {""rank"": 6, ""article_id"": ""0871202001"", ""score"": 0.001791, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Light Blue"", ""graphical_appearance_name"": ""Denim"", ""garment_group_name"": ""Trousers Denim""}, {""rank"": 7, ""article_id"": ""0687601008"", ""score"": 0.001635, ""product_type_name"": ""Sweater"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""White"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 8, ""article_id"": ""0706274001"", ""score"": 0.001496, ""product_type_name"": ""Shirt"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Blue"", ""graphical_appearance_name"": ""Stripe"", ""garment_group_name"": ""Shirts""}, {""rank"": 9, ""article_id"": ""0773808004"", ""score"": 0.001389, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Blouses""}, {""rank"": 10, ""article_id"": ""0818754001"", ""score"": 0.001379, ""product_type_name"": ""Top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Basic""}]",10,True,False,100,0
af7c052a142889b47c0b05efee065af67724bfe961279a77dce9333e601f8b7c,svd_matrix_factorisation,0763393002,100,"[{""rank"": 1, ""article_id"": ""0516712001"", ""score"": 0.005619, ""product_type_name"": ""Top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Basic""}, {""rank"": 2, ""article_id"": ""0763393002"", ""score"": 0.002283, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Dresses Ladies""}, {""rank"": 3, ""article_id"": ""0742079002"", ""score"": 0.001512, ""product_type_name"": ""Bra"", ""product_group_name"": ""Underwear"", ""colour_group_name"": ""Grey"", ""graphical_appearance_name"": ""Melange"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 4, ""article_id"": ""0779098001"", ""score"": 0.001447, ""product_type_name"": ""Cardigan"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Off White"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Knitwear""}, {""rank"": 5, ""article_id"": ""0858565001"", ""score"": 0.001034, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Light Beige"", ""graphical_appearance_name"": ""Stripe"", ""garment_group_name"": ""Dresses Ladies""}, {""rank"": 6, ""article_id"": ""0695632035"", ""score"": 0.000951, ""product_type_name"": ""Blouse"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Yellowish Brown"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Blouses""}, {""rank"": 7, ""article_id"": ""0665110002"", ""score"": 0.000848, ""product_type_name"": ""Vest top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Light Orange"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 8, ""article_id"": ""0816597004"", ""score"": 0.000832, ""product_type_name"": ""Dress"", ""product_group_name"": ""Garment Full body"", ""colour_group_name"": ""Red"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Dresses Ladies""}, {""rank"": 9, ""article_id"": ""0607427012"", ""score"": 0.000819, ""product_type_name"": ""Top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Red"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Blouses""}, {""rank"": 10, ""article_id"": ""0923758001"", ""score"": 0.000804, ""product_type_name"": ""Unknown"", ""product_group_name"": ""Unknown"", ""colour_group_name"": ""White"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Blouses""}]",10,True,False,100,0
bbde932d59acc1afc036040a5925ea7aa4998cb236354c5cce982480cc3b4f4f,svd_matrix_factorisation,0907696004,100,"[{""rank"": 1, ""article_id"": ""0744712001"", ""score"": 0.003817, ""product_type_name"": ""Trousers"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 2, ""article_id"": ""0819485001"", ""score"": 0.003284, ""product_type_name"": ""Polo shirt"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Orange"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Special Offers""}, {""rank"": 3, ""article_id"": ""0712216007"", ""score"": 0.00304, ""product_type_name"": ""Vest top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Light Green"", ""graphical_appearance_name"": ""All over pattern"", ""garment_group_name"": ""Blouses""}, {""rank"": 4, ""article_id"": ""0731407007"", ""score"": 0.002563, ""product_type_name"": ""Vest top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Dark Blue"", ""graphical_appearance_name"": ""Stripe"", ""garment_group_name"": ""Blouses""}, {""rank"": 5, ""article_id"": ""0723529001"", ""score"": 0.002068, ""product_type_name"": ""Bikini top"", ""product_group_name"": ""Swimwear"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Swimwear""}, {""rank"": 6, ""article_id"": ""0690935002"", ""score"": 0.002011, ""product_type_name"": ""Trousers"", ""product_group_name"": ""Garment Lower body"", ""colour_group_name"": ""Greenish Khaki"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Trousers""}, {""rank"": 7, ""article_id"": ""0763282007"", ""score"": 0.001908, ""product_type_name"": ""Sweater"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Jacquard"", ""garment_group_name"": ""Knitwear""}, {""rank"": 8, ""article_id"": ""0907696004"", ""score"": 0.001841, ""product_type_name"": ""Vest top"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Light Purple"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Jersey Fancy""}, {""rank"": 9, ""article_id"": ""0826620001"", ""score"": 0.001668, ""product_type_name"": ""Sweater"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""White"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Knitwear""}, {""rank"": 10, ""article_id"": ""0693246011"", ""score"": 0.001526, ""product_type_name"": ""Sweater"", ""product_group_name"": ""Garment Upper body"", ""colour_group_name"": ""Black"", ""graphical_appearance_name"": ""Solid"", ""garment_group_name"": ""Knitwear""}]",10,True,False,100,0
